Time_s,Time_min,Time_hr,Ambient_Temp_C,Milk_Temp_C,PCM_Temp_C,PCM_Phase_Fraction,PCM_Heat_Removal_W,Ambient_Heat_Influx_W,Cumulative_Heat_Removed_kJ,PCM_Available_Capacity_kJ,PCM_Remaining_Capacity_kJ,Milk_Volume_L,Milk_Mass_kg,Insulation_Thickness_mm,PCM_Mass_kg,Target_Temp_C,Cooling_Status,Model_Status
8090,134.833333333333,2.24722222222222,35,20.0704602672219,30.1713394113698,1,0,6.03582573578778,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8100,135,2.25,35,20.0704602672219,30.1804768116172,1,0,6.02440398547845,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8110,135.166666666667,2.25277777777778,35,20.0704602672219,30.1895969209241,1,0,6.01300384884483,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8120,135.333333333333,2.25555555555556,35,20.0704602672219,30.1986997720106,1,0,6.00162528498672,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8130,135.5,2.25833333333333,35,20.0704602672219,30.2077853975348,1,0,5.99026825308154,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8140,135.666666666667,2.26111111111111,35,20.0704602672219,30.216853830093,1,0,5.97893271238374,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8150,135.833333333333,2.26388888888889,35,20.0704602672219,30.22590510222,1,0,5.96761862222503,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8160,136,2.26666666666667,35,20.0704602672219,30.2349392463889,1,0,5.95632594201389,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8170,136.166666666667,2.26944444444444,35,20.0704602672219,30.2439562950114,1,0,5.94505463123579,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8180,136.333333333333,2.27222222222222,35,20.0704602672219,30.2529562804378,1,0,5.93380464945271,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8190,136.5,2.275,35,20.0704602672219,30.2619392349574,1,0,5.9225759563033,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8200,136.666666666667,2.27777777777778,35,20.0704602672219,30.270905190798,1,0,5.91136851150252,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8210,136.833333333333,2.28055555555556,35,20.0704602672219,30.2798541801268,1,0,5.90018227484156,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8220,137,2.28333333333333,35,20.0704602672219,30.2887862350499,1,0,5.88901720618765,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8230,137.166666666667,2.28611111111111,35,20.0704602672219,30.2977013876127,1,0,5.87787326548413,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8240,137.333333333333,2.28888888888889,35,20.0704602672219,30.3065996698001,1,0,5.86675041274992,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8250,137.5,2.29166666666667,35,20.0704602672219,30.3154811135362,1,0,5.85564860807978,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8260,137.666666666667,2.29444444444444,35,20.0704602672219,30.3243457506849,1,0,5.84456781164392,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8270,137.833333333333,2.29722222222222,35,20.0704602672219,30.3331936130497,1,0,5.83350798368784,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8280,138,2.3,35,20.0704602672219,30.3420247323741,1,0,5.82246908453238,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8290,138.166666666667,2.30277777777778,35,20.0704602672219,30.3508391403412,1,0,5.81145107457345,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8300,138.333333333333,2.30555555555556,35,20.0704602672219,30.3596368685745,1,0,5.80045391428188,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8310,138.5,2.30833333333333,35,20.0704602672219,30.3684179486374,1,0,5.78947756420321,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8320,138.666666666667,2.31111111111111,35,20.0704602672219,30.3771824120337,1,0,5.77852198495784,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8330,138.833333333333,2.31388888888889,35,20.0704602672219,30.3859302902076,1,0,5.76758713724048,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8340,139,2.31666666666667,35,20.0704602672219,30.3946616145437,1,0,5.75667298182039,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8350,139.166666666667,2.31944444444444,35,20.0704602672219,30.4033764163672,1,0,5.74577947954101,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8360,139.333333333333,2.32222222222222,35,20.0704602672219,30.4120747269442,1,0,5.73490659131977,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8370,139.5,2.325,35,20.0704602672219,30.4207565774814,1,0,5.72405427814827,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8380,139.666666666667,2.32777777777778,35,20.0704602672219,30.4294219991267,1,0,5.71322250109168,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8390,139.833333333333,2.33055555555556,35,20.0704602672219,30.4380710229687,1,0,5.70241122128913,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8400,140,2.33333333333333,35,20.0704602672219,30.4467036800376,1,0,5.69162039995304,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8410,140.166666666667,2.33611111111111,35,20.0704602672219,30.4553200013045,1,0,5.68084999836934,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8420,140.333333333333,2.33888888888889,35,20.0704602672219,30.4639200176823,1,0,5.67009997789715,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8430,140.5,2.34166666666667,35,20.0704602672219,30.472503760025,1,0,5.65937029996881,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8440,140.666666666667,2.34444444444444,35,20.0704602672219,30.4810712591283,1,0,5.64866092608963,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8450,140.833333333333,2.34722222222222,35,20.0704602672219,30.4896225457299,1,0,5.63797181783769,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8460,141,2.35,35,20.0704602672219,30.498157650509,1,0,5.62730293686377,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8470,141.166666666667,2.35277777777778,35,20.0704602672219,30.506676604087,1,0,5.61665424489131,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8480,141.333333333333,2.35555555555556,35,20.0704602672219,30.5151794370271,1,0,5.60602570371616,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8490,141.5,2.35833333333333,35,20.0704602672219,30.5236661798349,1,0,5.59541727520637,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8500,141.666666666667,2.36111111111111,35,20.0704602672219,30.5321368629582,1,0,5.58482892130226,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8510,141.833333333333,2.36388888888889,35,20.0704602672219,30.5405915167871,1,0,5.57426060401614,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8520,142,2.36666666666667,35,20.0704602672219,30.5490301716542,1,0,5.56371228543222,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8530,142.166666666667,2.36944444444444,35,20.0704602672219,30.5574528578349,1,0,5.55318392770642,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8540,142.333333333333,2.37222222222222,35,20.0704602672219,30.5658596055471,1,0,5.54267549306619,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8550,142.5,2.375,35,20.0704602672219,30.5742504449514,1,0,5.5321869438107,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8560,142.666666666667,2.37777777777778,35,20.0704602672219,30.5826254061518,1,0,5.52171824231022,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8570,142.833333333333,2.38055555555556,35,20.0704602672219,30.5909845191949,1,0,5.51126935100639,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8580,143,2.38333333333333,35,20.0704602672219,30.5993278140706,1,0,5.50084023241179,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8590,143.166666666667,2.38611111111111,35,20.0704602672219,30.607655320712,1,0,5.49043084911004,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8600,143.333333333333,2.38888888888889,35,20.0704602672219,30.6159670689955,1,0,5.48004116375563,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8610,143.5,2.39166666666667,35,20.0704602672219,30.6242630887413,1,0,5.46967113907343,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8620,143.666666666667,2.39444444444444,35,20.0704602672219,30.6325434097126,1,0,5.45932073785919,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8630,143.833333333333,2.39722222222222,35,20.0704602672219,30.640808061617,1,0,5.44898992297881,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8640,144,2.4,35,20.0704602672219,30.6490570741051,1,0,5.43867865736865,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8650,144.166666666667,2.40277777777778,35,20.0704602672219,30.6572904767719,1,0,5.42838690403511,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8660,144.333333333333,2.40555555555556,35,20.0704602672219,30.6655082991563,1,0,5.41811462605458,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8670,144.5,2.40833333333333,35,20.0704602672219,30.6737105707414,1,0,5.40786178657323,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8680,144.666666666667,2.41111111111111,35,20.0704602672219,30.6818973209542,1,0,5.39762834880722,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8690,144.833333333333,2.41388888888889,35,20.0704602672219,30.6900685791663,1,0,5.38741427604215,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8700,145,2.41666666666667,35,20.0704602672219,30.6982243746935,1,0,5.37721953163309,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8710,145.166666666667,2.41944444444444,35,20.0704602672219,30.7063647367964,1,0,5.36704407900447,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8720,145.333333333333,2.42222222222222,35,20.0704602672219,30.71448969468,1,0,5.35688788165006,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8730,145.5,2.425,35,20.0704602672219,30.722599277494,1,0,5.34675090313252,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8740,145.666666666667,2.42777777777778,35,20.0704602672219,30.7306935143332,1,0,5.33663310708352,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8750,145.833333333333,2.43055555555556,35,20.0704602672219,30.7387724342371,1,0,5.32653445720366,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8760,146,2.43333333333333,35,20.0704602672219,30.7468360661904,1,0,5.31645491726204,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8770,146.166666666667,2.43611111111111,35,20.0704602672219,30.7548844391228,1,0,5.30639445109651,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8780,146.333333333333,2.43888888888889,35,20.0704602672219,30.7629175819094,1,0,5.29635302261324,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8790,146.5,2.44166666666667,35,20.0704602672219,30.7709355233706,1,0,5.28633059578675,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8800,146.666666666667,2.44444444444444,35,20.0704602672219,30.7789382922723,1,0,5.27632713465963,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8810,146.833333333333,2.44722222222222,35,20.0704602672219,30.7869259173258,1,0,5.26634260334272,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8820,147,2.45,35,20.0704602672219,30.7948984271883,1,0,5.2563769660146,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8830,147.166666666667,2.45277777777778,35,20.0704602672219,30.8028558504627,1,0,5.2464301869216,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8840,147.333333333333,2.45555555555556,35,20.0704602672219,30.8107982156977,1,0,5.2365022303779,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8850,147.5,2.45833333333333,35,20.0704602672219,30.8187255513879,1,0,5.22659306076507,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8860,147.666666666667,2.46111111111111,35,20.0704602672219,30.8266378859743,1,0,5.21670264253209,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8870,147.833333333333,2.46388888888889,35,20.0704602672219,30.8345352478438,1,0,5.20683094019524,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8880,148,2.46666666666667,35,20.0704602672219,30.8424176653297,1,0,5.19697791833787,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8890,148.166666666667,2.46944444444444,35,20.0704602672219,30.8502851667115,1,0,5.18714354161057,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8900,148.333333333333,2.47222222222222,35,20.0704602672219,30.8581377802156,1,0,5.17732777473049,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8910,148.5,2.475,35,20.0704602672219,30.8659755340145,1,0,5.16753058248188,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8920,148.666666666667,2.47777777777778,35,20.0704602672219,30.8737984562276,1,0,5.15775192971546,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8930,148.833333333333,2.48055555555556,35,20.0704602672219,30.8816065749212,1,0,5.14799178134844,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8940,149,2.48333333333333,35,20.0704602672219,30.8893999181084,1,0,5.13825010236449,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8950,149.166666666667,2.48611111111111,35,20.0704602672219,30.8971785137492,1,0,5.12852685781353,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8960,149.333333333333,2.48888888888889,35,20.0704602672219,30.9049423897507,1,0,5.11882201281157,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8970,149.5,2.49166666666667,35,20.0704602672219,30.9126915739674,1,0,5.10913553254071,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8980,149.666666666667,2.49444444444444,35,20.0704602672219,30.9204260942009,1,0,5.09946738224882,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
8990,149.833333333333,2.49722222222222,35,20.0704602672219,30.9281459782003,1,0,5.0898175272496,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9000,150,2.5,35,20.0704602672219,30.935851253662,1,0,5.08018593292251,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9010,150.166666666667,2.50277777777778,35,20.0704602672219,30.9435419482302,1,0,5.07057256471228,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9020,150.333333333333,2.50555555555556,35,20.0704602672219,30.9512180894966,1,0,5.06097738812919,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9030,150.5,2.50833333333333,35,20.0704602672219,30.958879705001,1,0,5.05140036874873,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9040,150.666666666667,2.51111111111111,35,20.0704602672219,30.9665268222307,1,0,5.04184147221164,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9050,150.833333333333,2.51388888888889,35,20.0704602672219,30.9741594686212,1,0,5.03230066422349,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9060,151,2.51666666666667,35,20.0704602672219,30.981777671556,1,0,5.02277791055494,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9070,151.166666666667,2.51944444444444,35,20.0704602672219,30.989381458367,1,0,5.0132731770413,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9080,151.333333333333,2.52222222222222,35,20.0704602672219,30.9969708563339,1,0,5.00378642958256,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9090,151.5,2.525,35,20.0704602672219,31.0045458926854,1,0,4.99431763414319,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9100,151.666666666667,2.52777777777778,35,20.0704602672219,31.0121065945983,1,0,4.98486675675218,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9110,151.833333333333,2.53055555555556,35,20.0704602672219,31.0196529891979,1,0,4.97543376350262,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9120,152,2.53333333333333,35,20.0704602672219,31.0271851035584,1,0,4.96601862055203,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9130,152.166666666667,2.53611111111111,35,20.0704602672219,31.0347029647026,1,0,4.95662129412178,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9140,152.333333333333,2.53888888888889,35,20.0704602672219,31.0422065996022,1,0,4.94724175049722,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9150,152.5,2.54166666666667,35,20.0704602672219,31.0496960351781,1,0,4.93787995602735,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9160,152.666666666667,2.54444444444444,35,20.0704602672219,31.0571712982999,1,0,4.92853587712515,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9170,152.833333333333,2.54722222222222,35,20.0704602672219,31.0646324157865,1,0,4.91920948026689,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9180,153,2.55,35,20.0704602672219,31.0720794144061,1,0,4.90990073199242,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9190,153.166666666667,2.55277777777778,35,20.0704602672219,31.0795123208761,1,0,4.90060959890487,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9200,153.333333333333,2.55555555555556,35,20.0704602672219,31.0869311618636,1,0,4.89133604767055,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9210,153.5,2.55833333333333,35,20.0704602672219,31.0943359639849,1,0,4.88208004501893,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9220,153.666666666667,2.56111111111111,35,20.0704602672219,31.1017267538062,1,0,4.87284155774224,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9230,153.833333333333,2.56388888888889,35,20.0704602672219,31.1091035578434,1,0,4.86362055269571,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9240,154,2.56666666666667,35,20.0704602672219,31.1164664025622,1,0,4.85441699679726,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9250,154.166666666667,2.56944444444444,35,20.0704602672219,31.123815314378,1,0,4.84523085702749,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9260,154.333333333333,2.57222222222222,35,20.0704602672219,31.1311503196565,1,0,4.83606210042939,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9270,154.5,2.575,35,20.0704602672219,31.1384714447134,1,0,4.82691069410827,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9280,154.666666666667,2.57777777777778,35,20.0704602672219,31.1457787158145,1,0,4.81777660523185,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
9290,154.833333333333,2.58055555555556,35,20.0704602672219,31.1530721591762,1,0,4.80865980102975,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
